Title;Summary;Article URL;Date;Document_Type;Product_Type;Countries;Regions;Drug_names;Language;Source URL;title_english;summary_english;File_Name
Visit of the Greek authorities to Infarmed, I.P. under the TSI Project on Health Technology Assessment;"On May 8th and 9th, Infarmed, I.P. It received a delegation from the Ministry of Health of Greece, as part of the project ""Strengthening the National Staff for the implementation of the European Union Regulation on Health Technology Evaluation 2021/2282"", in collaboration with the World Health Organization (WHO) and the Special Group on Reforms and Investments (DG Reform) of the European Commission. The mission was led by the Secretary-General of Strategic Planning of the Hellenic Ministry of Health, Aris Angelis, accompanied by his colleague ...";https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11234038;12/05/2025;Law;Other;Greece, Portugal, European Union, Global;European Union, Southern Europe, Global;None;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
Reference Price System | ADDITION OF NEW HOMOGENE groups (2nd quarter of 2025);Under the reference price system, the list of homogeneous groups and unit reference prices in force in the 2nd quarter of 2025 was updated. See the area, namely, and ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11237435;13/05/2025;Other Type;Other;None;None;None;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
Spravate (Escetamine) | PUBLIC FINANCING EVALUATION REPORT AVAILABLE IN INFOMED | Grant;LIST OF ASSOCIATIONS OF PEOPLE WITH DISEASE REGISTERED NO LIST OF ASSOCIATIONS OF PEOPLE WITH CAPACITED DISEASE AMBULATORY MEDICAL Drugs Hospital Ambulatory MSMR Annual Statistics Implants Seasonal Vaccination Campaign 2023-2024 (Flu and COVID-19) Vaccines Covid-19 Tests available to Covid-19 Infarmed Experimental Medicine Inspection of clinical trials pharmacovigilance of clinical trials publication of statistical clinical trials ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11234905;12/05/2025;Announcement;Vaccine;Portugal, Global;Southern Europe, Global;Inspection;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
Yuvanci (Macientan + Tadalafil) | PUBLIC FINANCING EVALUATION REPORT AVAILABLE IN INFOMED | Grant;The drug Yuvanci (Macientan + Tadalafil) obtained authorization to be used in hospital :. The public report of this evaluation is available on Infomed, on the drug's page, as well as on the infarmed page dedicated to decisions of ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11237577;13/05/2025;Other Type;Drug Product;None;None;Yuvanci;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
EMA and HMA launch work plan to optimize data use and artificial intelligence;"The European Medicines Agency and the chiefs of drug agencies have published an entitled ""Artificial Data and Intelligence (AI) in the regulation of medicines by 2028"". This document defines lines guiding lines for the activities of drug regulatory authorities at the level of data and analytical use and the implementation of new solutions and tools, including artificial intelligence, to promote research and support for decision making. The plan provides ...";https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11233635;12/05/2025;Law;Drug Product;European Union, Global;European Union, Global;agencies;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
Infarmed, I.P, ERS and ASAE publish joint informative note on devices;Infarmed, I.P., ERS and ASAE published one to clarify the differences between hearing aids and hearing amplifiers, as well as the importance of hearing care to be provided by properly accredited professionals and entities. Stay informed for a conscious and safe choice! There are differences between hearing aids and hearing amplifiers, at the level of the technology and the purpose of which they are intended. See the attached information note for more ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11238132;13/05/2025;Information Note;Other;None;None;None;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
Ovtrelle (Gonadotropine Corionic) | PUBLIC FINANCING EVALUATION REPORT AVAILABLE IN INFOMED | Grant;The drug Ovtrelle (Gonadotropin Coriónica) obtained reimbursement authorization in the indication: the public report of this evaluation is available on Infomed, on the drug's page, as well as on the infmed page dedicated to decisions of ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11240105;14/05/2025;Other Type;Drug Product;None;None;Ovtrelle;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
Update on the list of drugs whose export is temporarily suspended (May 2025);LIST OF ASSOCIATIONS OF PEOPLE WITH DISEASE REGISTERED NO LIST OF ASSOCIATIONS OF PEOPLE WITH CAPACITED DISEASE AMBULATORY MEDICAL Drugs Hospital Ambulatory MSMR Annual Statistics Implants Seasonal Vaccination Campaign 2023-2024 (Flu and COVID-19) Vaccines Covid-19 Tests available to Covid-19 Infarmed Experimental Medicine Inspection of clinical trials pharmacovigilance of clinical trials publication of statistical clinical trials ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11239237;13/05/2025;Announcement;Vaccine;Portugal, Global;Southern Europe, Global;Inspection;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
Besremi (Ropeginterfon Alfa-2b) | PUBLIC FINANCING EVALUATION REPORT AVAILABLE IN INFOMED | Grant;The drug Besremi (Ropeginterferão Alfa-2b) obtained authorization to be used in hospital medium in the indication :. The public report of this evaluation is available on Infomed, on the drug's page, as well as on the infarmed page dedicated to decisions of ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11241419;15/05/2025;Other Type;Drug Product;None;None;Ropeginterferão Alfa-2b, Besremi;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=2;None;None;Infarmednews_items.xlsx
BRUKINSA (ZANUBRUTINIB) | Public financing assessment report available at Infomed;The drug Brukinsa (Zanubrutinib) obtained authorization to be used in hospital environment in the indication :. The public report of this evaluation is available on Infomed, on the ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11206208;06/05/2025;Other Type;Drug Product;None;None;Zanubrutinib, Brukinsa;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=3;None;None;Infarmednews_items.xlsx
Digoxina - Authorization to use lots labeled in foreign language;In response to the drug Lanoxin MD, Digoxin, Compressed, 0.125 mg, is in the rupture of, Infarmed exceptionally authorized the use of the following drug with foreign language labeling: these packaging will be accompanied by informative leaflet in Portuguese. To facilitate accessibility to the medicine, the prescription should be made by DCI, without indication of the commercial brand, so that the pharmacy can dispense with the packaging that has available (Portuguese or Belgian packaging). The Board of Directors (Rui Santos ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11181935;30/04/2025;Other Type;Drug Product;None;None;Lanoxin MD, Lanoxin, Digoxin;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=3;None;None;Infarmednews_items.xlsx
European Union Reference Laboratories (Eurls) | Candidacy 2025-2026 Under Regulation (EU) 2017/746;, as part of the implementation of Regulation (EU) 2017/746 of the European Parliament and of the Council of 5 April 2017, relating to medical devices for diagnosis (RDIV), A A, after consulting the Member States), 1 - Open to applications in the following class D devices: - Detection or quantification of arbovirus infection markers - detection or quantification of infection markers by Parasites - Detection of Blood Grouping Markers The deadlines for this phase are: - For the laboratories to present the ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11182223;30/04/2025;Other Type;Other;Portugal, European Union;European Union, Southern Europe;None;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=3;None;None;Infarmednews_items.xlsx
Infarmed newsletter;Aced to the new edition of Infarmed -;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11186205;02/05/2025;Other Type;Other;None;None;None;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=3;None;None;Infarmednews_items.xlsx
Authorization to use lots labeled in foreign language (Galantamine Krka, 8 mg, prolonged liberation capsule);Given that the drug is ruled, Infarmed authorized, as exceptionally, the use of the following drug with Italian language labeling: these packaging will be accompanied by an informative leaflet in Portuguese. To facilitate accessibility to the medicine, the number of registration, price and reimbursement by the National Health Service of this presentation will be the same as the drug authorized in Portugal, so the prescription and dismissal may occur as usual. The advice ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11208302;07/05/2025;Other Type;Other;Portugal;Southern Europe;None;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=3;None;None;Infarmednews_items.xlsx
Exemption from presentation of information in Portuguese language in the graphic interfaces of medical devices for professional use;Article 40 (3) of Decree-Law No. 29/2024 of 5 April provides for the possibility that the competent authority authorizes the dismissal of the Portuguese language presentation of the graphic interfaces of specific devices groups. In this context, and under the terms of the terms, a favorable decision was prepared for the medical provisions intended, by its manufacturer, the professional use, a proposal that was carried out to be auscultation of stakeholders. Finished this period of auscultation, the (in ...;https://www.infarmed.pt/web/infarmed/noticias/-/journal_content/56/15786/11205205;05/05/2025;Law;Other;None;None;None;Portuguese;https://www.infarmed.pt/web/infarmed/noticias?p_p_id=101_INSTANCE_cWfpaZd2JOiF&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=2&_101_INSTANCE_cWfpaZd2JOiF_delta=10&_101_INSTANCE_cWfpaZd2JOiF_keywords=&_101_INSTANCE_cWfpaZd2JOiF_advancedSearch=false&_101_INSTANCE_cWfpaZd2JOiF_andOperator=true&p_r_p_564233524_resetCur=false&_101_INSTANCE_cWfpaZd2JOiF_cur=3;None;None;Infarmednews_items.xlsx
